Year,Month,Fieldwork,,Published,,Polling,Publisher,Con,,Lab,,LD,,UKIP,,Green,,TIG/CUK,,BXP,,Con lead,,,,,Leader:,Con good,Con bad,Con net,Lab good,Lab bad,Lab net,LD good,LD bad,LD net,UKIP good,UKIP bad,UKIP net,Grn good,Grn bad,Grn net,CUK good,CUK bad,CUK net,BXP good,BXP bad,BXP net,Question,Con Best PM,Lab Best PM,LD Best PM,BXP Best PM,Question,Govt good,Govt bad,Govt net,Question,,,,,,,
,Nov,27-10,27/11/19,10,,Focaldata,,42.0,,34.0,,14.0,,,,4.0,,,,4.0,,8.0,,Internet,MRP seat prediction polling data set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nov,28-29,28/11/19,1,,YouGov,ST,43.0,0.0,34.0,2.0,13.0,0.0,,,3.0,1.0,,,2.0,-2.0,9.0,-2.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nov,28-30,28/11/19,1,,Deltapoll,MoS,45.0,2.0,32.0,2.0,15.0,-1.0,0.0,0.0,1.0,-2.0,,,3.0,0.0,13.0,0.0,Internet,,,,49.0,47.0,2.0,27.0,66.0,-39.0,30.0,54.0,-24.0,,,,,,,,,,35.0,58.0,-23.0,"Do you think they are doing very well in their job, quite well, quite badly or very badly?",,,,,,,,,,,,,,,,
,Nov,28-2,28/11/19,3,,Kantar TNS,,44.0,1.0,32.0,0.0,15.0,1.0,,,3.0,-1.0,,,2.0,-1.0,12.0,1.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,22.0,,,"If you had to choose between Boris Johnson and Jeremy Corbyn, who do you think would make the best leader for Britain?",,,,,,,,,,,
,Nov,29-2,29/11/19,2,,ICM,Reuters,42.0,1.0,35.0,1.0,13.0,0.0,,,2.0,-1.0,,,3.0,-1.0,7.0,0.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nov,29-2,29/11/19,4,,Ipsos MORI,,,,,,,,,,,,,,,,,,Internet,,,,33.0,47.0,-14.0,22.0,60.0,-38.0,18.0,49.0,-31.0,,,,,,,,,,22.0,55.0,-33.0,"To what extent, if at all, do you have a favorable or unfavourable opinion of the following….",,,,,,,,,,,,,,,,
,Dec,2-3,2/12/19,3,,YouGov,TT,42.0,-1.0,33.0,-1.0,12.0,-1.0,,,4.0,1.0,,,4.0,2.0,9.0,0.0,Internet,,,,,,,,,-34.0,,,,,,,,,,,,,,,,Do you have a favourable or unfavourable opinion of…,41.0,26.0,,,Which of the following do you think would make the best PM?,22.0,59.0,-37.0,Do you approve or disapprove of the Government's record to date?,Government approval question may not have been asked on this poll. YouGov gives date as 2 December,,,,,,
,Dec,2-3,2/12/19,4,,ComRes,DT,42.0,-1.0,32.0,-1.0,12.0,-1.0,,,2.0,-1.0,,,3.0,-1.0,10.0,0.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dec,2-4,2/12/19,6,,Ipsos MORI,ES,44.0,0.0,32.0,4.0,13.0,-3.0,,,3.0,0.0,,,2.0,-1.0,12.0,-4.0,Phone,,,,36.0,56.0,-20.0,24.0,68.0,-44.0,29.0,51.0,-22.0,,,,,,,,,,30.0,56.0,-26.0,Are you satisfied or dissatisfied with the way X is doing his/her job as…,,,,,,23.0,72.0,-49.0,Are you satisfied or dissatisfied with the way the Govt is running the country?,,,,,,,
,Dec,2-5,2/12/19,8,,ComRes,Remain United,42.0,0.0,36.0,4.0,11.0,-1.0,,,2.0,0.0,,,4.0,1.0,6.0,-4.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dec,3-6,4/12/19,8,,BMG,Ind,41.0,2.0,32.0,-1.0,14.0,1.0,0.0,0.0,4.0,-1.0,0.0,0.0,4.0,0.0,9.0,3.0,Internet,,,,37.0,54.0,-17.0,28.0,61.0,-33.0,25.0,44.0,-19.0,,,,,,,,,,,,,Are you satisfied or dissatisfied with the way X is doing his/her job as…,39.0,32.0,,,"If you had to choose between the two, who would you prefer to see as the next Prime Minister? ",,,,,,,,,,,
,Dec,4-5,4/12/19,8,,ComRes,STel,41.0,-1.0,33.0,-3.0,12.0,1.0,,,2.0,0.0,,,3.0,-1.0,8.0,2.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dec,4-6,4/12/19,6,,Panelbase,,43.0,1.0,34.0,0.0,13.0,0.0,,,2.0,-1.0,,,3.0,-1.0,9.0,1.0,Internet,,,,38.0,42.0,-4.0,24.0,56.0,-32.0,19.0,44.0,-25.0,,,,,,,,,,23.0,48.0,-25.0,"How good or bad a job do you think X, Y is doing?",,,,,,,,,,,,,,,,
,Dec,4-6,4/12/19,8,,Opinium,Ob,46.0,0.0,31.0,0.0,13.0,0.0,0.0,0.0,3.0,1.0,,,2.0,0.0,15.0,0.0,Internet,,,,38.0,40.0,-2.0,24.0,54.0,-30.0,21.0,43.0,-22.0,,,,,,,,,,23.0,44.0,-21.0,To what extent do you approve or disapprove of the way X is handling his job as Y,37.0,21.0,,,"Which, if any, of the following people do you think would be the best prime minister?",,,,,,,,,,,
,Dec,4-6,4/12/19,8,,Opinium,Ob,,,,,,,,,,,,,,,,,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,19.0,9.0,6.0,"Which, if any, of the following people do you think would be the best prime minister?",,,,,,,,,,,
,Dec,4-10,4/12/19,11,,YouGov,TT,43.0,0.0,34.0,2.0,12.0,-2.0,,,3.0,0.0,,,3.0,0.0,9.0,-2.0,Internet,MRP seat prediction polling data set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dec,5-6,5/12/19,8,,YouGov,ST,43.0,1.0,33.0,0.0,13.0,1.0,,,3.0,-1.0,,,3.0,-1.0,10.0,1.0,Internet,,,,38.0,51.0,-13.0,22.0,69.0,-47.0,21.0,57.0,-36.0,,,,,,,,,,,,,Do you think X is doing well or badly as Y?,,,,,,,,,,,,,,,,
,Dec,5-7,5/12/19,8,,Deltapoll,MoS,44.0,-1.0,33.0,1.0,11.0,-4.0,1.0,1.0,2.0,1.0,,,3.0,0.0,11.0,-2.0,Internet,,,,45.0,48.0,-3.0,28.0,65.0,-37.0,24.0,58.0,-34.0,,,,,,,,,,32.0,54.0,-22.0,"Do you think they are doing very well in their job, quite well, quite badly or very badly?",,,,,,,,,,,,,,,,
,Dec,5-7,5/12/19,9,,Survation,GMB,45.0,2.0,31.0,-2.0,11.0,0.0,,,2.0,-2.0,,,4.0,1.0,14.0,5.0,Phone,UK,,,,,,,,,,,,,,,,,,,,,,,,,41.0,24.0,11.0,,Which of the following party leaders do you think would make the best PM?,,,,,,,,,,,
,Dec,5-8,5/12/19,11,,Qriously,,43.0,,30.0,,12.0,,,,4.0,,,,3.0,,13.0,,Mobile,UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dec,6-8,6/12/19,10,,ComRes,Remain United,43.0,2.0,36.0,3.0,12.0,0.0,,,2.0,0.0,,,3.0,0.0,7.0,-1.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dec,6-9,6/12/19,9,,ICM,Reuters,42.0,0.0,36.0,1.0,12.0,-1.0,,,2.0,0.0,,,3.0,0.0,6.0,-1.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dec,6-9,6/12/19,10,,Ipsos MORI,,,,,,,,,,,,,,,,,,Internet,,,,33.0,47.0,-14.0,26.0,56.0,-30.0,18.0,49.0,-31.0,,,,,,,,,,21.0,55.0,-34.0,"To what extent, if at all, do you have a favorable or unfavourable opinion of the following….",,,,,,,,,,,,,,,,
,Dec,6-11,6/11/19,12,,BMG,Ind,41.0,0.0,32.0,0.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,-1.0,9.0,0.0,Internet,,,,35.0,56.0,-21.0,27.0,62.0,-35.0,20.0,47.0,-27.0,,,,,,,,,,,,,Are you satisfied or dissatisfied with the way X is doing his/her job as…,39.0,29.0,,,"If you had to choose between the two, who would you prefer to see as the next Prime Minister? ",,,,,,,,,,,
,Dec,8-10,8/12/19,11,,NCP,Bloomberg,43.0,,33.0,,12.0,,,,3.0,,,,3.0,,10.0,,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dec,9-10,9/12/19,12,,ComRes,DT,41.0,-2.0,36.0,0.0,12.0,0.0,,,2.0,0.0,,,3.0,0.0,5.0,-2.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dec,9-11,9/12/19,11,,Kantar TNS,,44.0,0.0,32.0,0.0,13.0,-2.0,,,3.0,0.0,,,3.0,1.0,12.0,0.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,25.0,,,"If you had to choose between Boris Johnson and Jeremy Corbyn, who do you think would make the best leader for Britain?",,,,,,,,,,,
,Dec,9-11,9/12/19,11,,Deltapoll,,45.0,1.0,35.0,2.0,10.0,-1.0,,,3.0,1.0,,,3.0,0.0,10.0,-1.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dec,9-11,9/12/19,12,,Ipsos MORI,ES,44.0,0.0,33.0,1.0,12.0,-1.0,,,3.0,0.0,,,2.0,0.0,11.0,-1.0,Phone,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,29.0,,,Who do you think would make the most capapble PM?,,,,,,,,,,,
,Dec,9-10,9/12/19,,,YouGov,,,,,,,,,,,,,,,,,,Internet,,,,40.0,52.0,-12.0,32.0,59.0,-27.0,24.0,55.0,-31.0,,,,,,,,,,27.0,63.0,-36.0,Do you have a favourable or unfavourable opinion of…,,,,,,,,,,,,,,,,
,Dec,10-11,10/12/19,11,,Opinium,,45.0,-1.0,33.0,2.0,12.0,-1.0,0.0,0.0,2.0,-1.0,,,2.0,0.0,11.0,-3.0,Internet,,,,33.0,47.0,-14.0,24.0,54.0,-30.0,19.0,46.0,-27.0,,,,,,,,,,21.0,51.0,-30.0,To what extent do you approve or disapprove of the way X is handling his job as Y,36.0,23.0,,,"Which, if any, of the following people do you think would be the best prime minister?",,,,,,,,,,,
,Dec,10-11,10/12/19,11,,Opinium,,,,,,,,,,,,,,,,,,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,21.0,8.0,6.0,"Which, if any, of the following people do you think would be the best prime minister?",,,,,,,,,,,
,Dec,10-11,10/12/19,11,,Panelbase,,43.0,0.0,34.0,0.0,11.0,-2.0,,,4.0,2.0,,,3.0,0.0,9.0,0.0,Internet,,,,36.0,46.0,-10.0,26.0,56.0,-30.0,18.0,47.0,-29.0,,,,,,,,,,21.0,50.0,-29.0,"How good or bad a job do you think X, Y is doing?",,,,,,,,,,,,,,,,
,Dec,10-11,10/12/19,11,,Survation,,44.5,0.0,33.7,3.0,9.3,-2.0,,,3.2,1.0,,,3.1,-1.0,10.8,,Phone,GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,12,,Result,,44.7,,32.9,,11.8,,,,2.8,,,,2.1,,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
